route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
104,1,Kempegowda Bus Station,1,104 DOWN,39934
104,1,Kempegowda Bus Station,1,104 DOWN,39935
104,1,Kempegowda Bus Station,1,104 DOWN,39936
104,1,Kempegowda Bus Station,1,104 DOWN,39937
104,1,Kempegowda Bus Station,1,104 DOWN,39938
104,1,Kempegowda Bus Station,1,104 DOWN,39939
104,1,Kempegowda Bus Station,1,104 DOWN,39940
104,1,Sadashivanagara,0,104 UP,39927
104,1,Sadashivanagara,0,104 UP,39928
104,1,Sadashivanagara,0,104 UP,39929
104,1,Sadashivanagara,0,104 UP,39930
104,1,Sadashivanagara,0,104 UP,39931
104,1,Sadashivanagara,0,104 UP,39932
104,1,Sadashivanagara,0,104 UP,39933
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39849
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39850
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39851
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39852
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39853
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39846
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39847
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39848
111,1,KR Market,1,111 DOWN,15422
111,1,KR Market,1,111 DOWN,15423
111,1,KR Market,1,111 DOWN,15424
111,1,KR Market,1,111 DOWN,15425
111,1,KR Market,1,111 DOWN,15426
111,1,KR Market,1,111 DOWN,15427
111,1,KR Market,1,111 DOWN,15428
111,1,KR Market,1,111 DOWN,15429
111,1,KR Market,1,111 DOWN,15430
111,1,KR Market,1,111 DOWN,15431
111,1,KR Market,1,111 DOWN,15432
111,1,KR Market,1,111 DOWN,15433
111,1,KR Market,1,111 DOWN,15434
111,1,KR Market,1,111 DOWN,15435
111,1,KR Market,1,111 DOWN,15436
111,1,KR Market,1,111 DOWN,15437
111,1,KR Market,1,111 DOWN,15438
111,1,KR Market,1,111 DOWN,15439
111,1,KR Market,1,111 DOWN,15440
111,1,KR Market,1,111 DOWN,15441
111,1,KR Market,1,111 DOWN,15442
111,1,KR Market,1,111 DOWN,15443
111,1,KR Market,1,111 DOWN,15444
111,1,KR Market,1,111 DOWN,15445
111,1,KR Market,1,111 DOWN,15446
111,1,KR Market,1,111 DOWN,15447
111,1,KR Market,1,111 DOWN,15448
111,1,KR Market,1,111 DOWN,15449
111,1,KR Market,1,111 DOWN,15450
111,1,KR Market,1,111 DOWN,15451
111,1,KR Market,1,111 DOWN,15452
111,1,KR Market,1,111 DOWN,15453
111,1,KR Market,1,111 DOWN,15454
111,1,KR Market,1,111 DOWN,15455
111,1,KR Market,1,111 DOWN,15456
111,1,KR Market,1,111 DOWN,15457
111,1,KR Market,1,111 DOWN,15458
111,1,KR Market,1,111 DOWN,15459
111,1,KR Market,1,111 DOWN,15460
111,1,KR Market,1,111 DOWN,15461
111,1,KR Market,1,111 DOWN,15462
111,1,KR Market,1,111 DOWN,15463
111,1,KR Market,1,111 DOWN,15464
111,1,KR Market,1,111 DOWN,15465
111,1,KR Market,1,111 DOWN,15466
111,1,KR Market,1,111 DOWN,15467
111,1,KR Market,1,111 DOWN,15468
111,1,KR Market,1,111 DOWN,15469
111,1,KR Market,1,111 DOWN,15470
111,1,KR Market,1,111 DOWN,15471
111,1,KR Market,1,111 DOWN,15472
111,1,Kaval Byrasandra,0,111 UP,15372
111,1,Kaval Byrasandra,0,111 UP,15373
111,1,Kaval Byrasandra,0,111 UP,15374
111,1,Kaval Byrasandra,0,111 UP,15375
111,1,Kaval Byrasandra,0,111 UP,15376
111,1,Kaval Byrasandra,0,111 UP,15377
111,1,Kaval Byrasandra,0,111 UP,15378
111,1,Kaval Byrasandra,0,111 UP,15379
111,1,Kaval Byrasandra,0,111 UP,15380
111,1,Kaval Byrasandra,0,111 UP,15381
111,1,Kaval Byrasandra,0,111 UP,15382
111,1,Kaval Byrasandra,0,111 UP,15383
111,1,Kaval Byrasandra,0,111 UP,15384
111,1,Kaval Byrasandra,0,111 UP,15385
111,1,Kaval Byrasandra,0,111 UP,15386
111,1,Kaval Byrasandra,0,111 UP,15387
111,1,Kaval Byrasandra,0,111 UP,15388
111,1,Kaval Byrasandra,0,111 UP,15389
111,1,Kaval Byrasandra,0,111 UP,15390
111,1,Kaval Byrasandra,0,111 UP,15391
111,1,Kaval Byrasandra,0,111 UP,15392
111,1,Kaval Byrasandra,0,111 UP,15393
111,1,Kaval Byrasandra,0,111 UP,15394
111,1,Kaval Byrasandra,0,111 UP,15395
111,1,Kaval Byrasandra,0,111 UP,15396
111,1,Kaval Byrasandra,0,111 UP,15397
111,1,Kaval Byrasandra,0,111 UP,15398
111,1,Kaval Byrasandra,0,111 UP,15399
111,1,Kaval Byrasandra,0,111 UP,15400
111,1,Kaval Byrasandra,0,111 UP,15401
111,1,Kaval Byrasandra,0,111 UP,15402
111,1,Kaval Byrasandra,0,111 UP,15403
111,1,Kaval Byrasandra,0,111 UP,15404
111,1,Kaval Byrasandra,0,111 UP,15405
111,1,Kaval Byrasandra,0,111 UP,15406
111,1,Kaval Byrasandra,0,111 UP,15407
111,1,Kaval Byrasandra,0,111 UP,15408
111,1,Kaval Byrasandra,0,111 UP,15409
111,1,Kaval Byrasandra,0,111 UP,15410
111,1,Kaval Byrasandra,0,111 UP,15411
111,1,Kaval Byrasandra,0,111 UP,15412
111,1,Kaval Byrasandra,0,111 UP,15413
111,1,Kaval Byrasandra,0,111 UP,15414
111,1,Kaval Byrasandra,0,111 UP,15415
111,1,Kaval Byrasandra,0,111 UP,15416
111,1,Kaval Byrasandra,0,111 UP,15417
111,1,Kaval Byrasandra,0,111 UP,15418
111,1,Kaval Byrasandra,0,111 UP,15419
111,1,Kaval Byrasandra,0,111 UP,15420
111,1,Kaval Byrasandra,0,111 UP,15421
111 CMS-KBR,1,Cubbon Park Metro Station,1,111 CMS-KBR DOWN,44603
111 CMS-KBR,1,Cubbon Park Metro Station,1,111 CMS-KBR DOWN,44604
111-C,1,Kaval Byrasandra,0,111-C UP,15473
111-C,1,Kaval Byrasandra,0,111-C UP,15474
111-C,1,Kaval Byrasandra,0,111-C UP,15475
111-C,1,Kaval Byrasandra,0,111-C UP,15476
111-C,1,Kaval Byrasandra,0,111-C UP,15477
111-C,1,Kaval Byrasandra,0,111-C UP,15478
111-C,1,Kaval Byrasandra,0,111-C UP,15479
111-C,1,Kaval Byrasandra,0,111-C UP,15480
111-C,1,Kaval Byrasandra,0,111-C UP,15481
111-C,1,Kaval Byrasandra,0,111-C UP,15482
111-C,1,Kaval Byrasandra,0,111-C UP,15483
111-C,1,Kaval Byrasandra,0,111-C UP,15484
111-C,1,Kaval Byrasandra,0,111-C UP,15485
111-C,1,Kaval Byrasandra,0,111-C UP,15486
111-C,1,Kaval Byrasandra,0,111-C UP,15487
111-C,1,Kaval Byrasandra,0,111-C UP,15488
111-C,1,Kaval Byrasandra,0,111-C UP,15489
111-C,1,Kaval Byrasandra,0,111-C UP,15490
111-C,1,Kaval Byrasandra,0,111-C UP,15491
111-C,1,Kaval Byrasandra,0,111-C UP,15492
111-C,1,Kaval Byrasandra,0,111-C UP,15493
111-C,1,Kaval Byrasandra,0,111-C UP,15494
111-C,1,Kaval Byrasandra,0,111-C UP,15495
111-C,1,Kaval Byrasandra,0,111-C UP,15496
111-C,1,Kaval Byrasandra,0,111-C UP,15497
111-C,1,Kaval Byrasandra,0,111-C UP,15498
111-C,1,Kaval Byrasandra,0,111-C UP,15499
111-C,1,Kaval Byrasandra,0,111-C UP,15500
111-C,1,Kaval Byrasandra,0,111-C UP,15501
111-C,1,Kaval Byrasandra,0,111-C UP,15502
111-C,1,Kaval Byrasandra,0,111-C UP,15503
111-C,1,Kaval Byrasandra,0,111-C UP,15504
111-C,1,Kaval Byrasandra,0,111-C UP,15505
111-C,1,Kaval Byrasandra,0,111-C UP,15506
111-C,1,Kaval Byrasandra,0,111-C UP,15507
111-C,1,Kaval Byrasandra,0,111-C UP,15508
111-C,1,Kaval Byrasandra,0,111-C UP,15509
111-C,1,Kaval Byrasandra,0,111-C UP,15510
111-C,1,Kaval Byrasandra,0,111-C UP,15511
111-C,1,Kaval Byrasandra,0,111-C UP,15512
111-C,1,Kaval Byrasandra,0,111-C UP,15513
111-C,1,Kaval Byrasandra,0,111-C UP,15514
111-C,1,Kaval Byrasandra,0,111-C UP,15515
111-C,1,Kaval Byrasandra,0,111-C UP,15516
111-C,1,Kaval Byrasandra,0,111-C UP,15517
111-C,1,Kaval Byrasandra,0,111-C UP,15518
111-C,1,Kaval Byrasandra,0,111-C UP,15519
111-C,1,Kaval Byrasandra,0,111-C UP,15520
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15521
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15522
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15523
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15524
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15525
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15526
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15527
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15528
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15529
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15530
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15531
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15532
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15533
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15534
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15535
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15536
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15537
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15538
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15539
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15540
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15541
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15542
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15543
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15544
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15545
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15546
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15547
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15548
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15549
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15550
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15551
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15552
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15553
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15554
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15555
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15556
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15557
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15558
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15559
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15560
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15561
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15562
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15563
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15564
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15565
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15566
112,1,Kaval Byrasandra,0,112 UP,3406
112,1,Kaval Byrasandra,0,112 UP,3407
112,1,Kaval Byrasandra,0,112 UP,3408
112,1,Kaval Byrasandra,0,112 UP,3409
112,1,Kaval Byrasandra,0,112 UP,3410
112,1,Kaval Byrasandra,0,112 UP,3411
112,1,Kaval Byrasandra,0,112 UP,3412
112,1,Kaval Byrasandra,0,112 UP,3413
112,1,Kaval Byrasandra,0,112 UP,3414
112,1,Kaval Byrasandra,0,112 UP,3415
112,1,Kaval Byrasandra,0,112 UP,3416
112,1,Kaval Byrasandra,0,112 UP,3417
112,1,Kaval Byrasandra,0,112 UP,3418
112,1,Kaval Byrasandra,0,112 UP,3419
112,1,Kaval Byrasandra,0,112 UP,3420
112,1,Kaval Byrasandra,0,112 UP,3421
112,1,Kaval Byrasandra,0,112 UP,3422
112,1,Kaval Byrasandra,0,112 UP,3423
112,1,Kaval Byrasandra,0,112 UP,3424
112,1,Kaval Byrasandra,0,112 UP,3425
112,1,Kaval Byrasandra,0,112 UP,3426
112,1,Kaval Byrasandra,0,112 UP,3427
112,1,Kaval Byrasandra,0,112 UP,3428
112,1,Kaval Byrasandra,0,112 UP,3429
112,1,Kaval Byrasandra,0,112 UP,3430
112,1,Kaval Byrasandra,0,112 UP,3431
112,1,Kaval Byrasandra,0,112 UP,3432
112,1,Kaval Byrasandra,0,112 UP,3433
112,1,Kaval Byrasandra,0,112 UP,3434
112,1,Kaval Byrasandra,0,112 UP,3435
112,1,Kaval Byrasandra,0,112 UP,3436
112,1,Kaval Byrasandra,0,112 UP,3437
112,1,Kaval Byrasandra,0,112 UP,3438
112,1,Kaval Byrasandra,0,112 UP,3439
112,1,Kaval Byrasandra,0,112 UP,3440
112,1,Kaval Byrasandra,0,112 UP,3441
112,1,Kaval Byrasandra,0,112 UP,3442
112,1,Kaval Byrasandra,0,112 UP,3443
112,1,Kaval Byrasandra,0,112 UP,3444
112,1,Kaval Byrasandra,0,112 UP,3445
112,1,Kaval Byrasandra,0,112 UP,3446
112,1,Kaval Byrasandra,0,112 UP,3447
112,1,Kaval Byrasandra,0,112 UP,3448
112,1,Kaval Byrasandra,0,112 UP,3449
112,1,Kaval Byrasandra,0,112 UP,3450
112,1,Kaval Byrasandra,0,112 UP,3451
112,1,Kaval Byrasandra,0,112 UP,3452
112,1,Kaval Byrasandra,0,112 UP,3453
112,1,Kaval Byrasandra,0,112 UP,3454
112,1,Kaval Byrasandra,0,112 UP,3455
112,1,Kaval Byrasandra,0,112 UP,3456
112,1,Kaval Byrasandra,0,112 UP,3457
112,1,Kaval Byrasandra,0,112 UP,3458
112,1,Kaval Byrasandra,0,112 UP,3459
112,1,Kaval Byrasandra,0,112 UP,3460
112,1,Kaval Byrasandra,0,112 UP,3461
112,1,Kaval Byrasandra,0,112 UP,3462
112,1,Kaval Byrasandra,0,112 UP,3463
112,1,Kaval Byrasandra,0,112 UP,3464
112,1,Kaval Byrasandra,0,112 UP,3465
112,1,Kaval Byrasandra,0,112 UP,3466
112,1,Shivajinagara Bus Station,1,112 DOWN,3467
112,1,Shivajinagara Bus Station,1,112 DOWN,3468
112,1,Shivajinagara Bus Station,1,112 DOWN,3469
112,1,Shivajinagara Bus Station,1,112 DOWN,3470
112,1,Shivajinagara Bus Station,1,112 DOWN,3471
112,1,Shivajinagara Bus Station,1,112 DOWN,3472
112,1,Shivajinagara Bus Station,1,112 DOWN,3473
112,1,Shivajinagara Bus Station,1,112 DOWN,3474
112,1,Shivajinagara Bus Station,1,112 DOWN,3475
112,1,Shivajinagara Bus Station,1,112 DOWN,3476
112,1,Shivajinagara Bus Station,1,112 DOWN,3477
112,1,Shivajinagara Bus Station,1,112 DOWN,3478
112,1,Shivajinagara Bus Station,1,112 DOWN,3479
112,1,Shivajinagara Bus Station,1,112 DOWN,3480
112,1,Shivajinagara Bus Station,1,112 DOWN,3481
112,1,Shivajinagara Bus Station,1,112 DOWN,3482
112,1,Shivajinagara Bus Station,1,112 DOWN,3483
112,1,Shivajinagara Bus Station,1,112 DOWN,3484
112,1,Shivajinagara Bus Station,1,112 DOWN,3485
112,1,Shivajinagara Bus Station,1,112 DOWN,3486
112,1,Shivajinagara Bus Station,1,112 DOWN,3487
112,1,Shivajinagara Bus Station,1,112 DOWN,3488
112,1,Shivajinagara Bus Station,1,112 DOWN,3489
112,1,Shivajinagara Bus Station,1,112 DOWN,3490
112,1,Shivajinagara Bus Station,1,112 DOWN,3491
112,1,Shivajinagara Bus Station,1,112 DOWN,3492
112,1,Shivajinagara Bus Station,1,112 DOWN,3493
112,1,Shivajinagara Bus Station,1,112 DOWN,3494
112,1,Shivajinagara Bus Station,1,112 DOWN,3495
112,1,Shivajinagara Bus Station,1,112 DOWN,3496
112,1,Shivajinagara Bus Station,1,112 DOWN,3497
112,1,Shivajinagara Bus Station,1,112 DOWN,3498
112,1,Shivajinagara Bus Station,1,112 DOWN,3499
112,1,Shivajinagara Bus Station,1,112 DOWN,3500
112,1,Shivajinagara Bus Station,1,112 DOWN,3501
112,1,Shivajinagara Bus Station,1,112 DOWN,3502
112,1,Shivajinagara Bus Station,1,112 DOWN,3503
112,1,Shivajinagara Bus Station,1,112 DOWN,3504
112,1,Shivajinagara Bus Station,1,112 DOWN,3505
112,1,Shivajinagara Bus Station,1,112 DOWN,3506
112,1,Shivajinagara Bus Station,1,112 DOWN,3507
112,1,Shivajinagara Bus Station,1,112 DOWN,3508
112,1,Shivajinagara Bus Station,1,112 DOWN,3509
112,1,Shivajinagara Bus Station,1,112 DOWN,3510
112,1,Shivajinagara Bus Station,1,112 DOWN,3511
112,1,Shivajinagara Bus Station,1,112 DOWN,3512
112,1,Shivajinagara Bus Station,1,112 DOWN,3513
112,1,Shivajinagara Bus Station,1,112 DOWN,3514
112,1,Shivajinagara Bus Station,1,112 DOWN,3515
112,1,Shivajinagara Bus Station,1,112 DOWN,3516
112,1,Shivajinagara Bus Station,1,112 DOWN,3517
112,1,Shivajinagara Bus Station,1,112 DOWN,3518
112,1,Shivajinagara Bus Station,1,112 DOWN,3519
112,1,Shivajinagara Bus Station,1,112 DOWN,3520
112,1,Shivajinagara Bus Station,1,112 DOWN,3521
112,1,Shivajinagara Bus Station,1,112 DOWN,3522
112,1,Shivajinagara Bus Station,1,112 DOWN,3523
112,1,Shivajinagara Bus Station,1,112 DOWN,3524
112,1,Shivajinagara Bus Station,1,112 DOWN,3525
112,1,Shivajinagara Bus Station,1,112 DOWN,3526
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,44607
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,44608
112 CMS-KBR,1,Kaval Byrasandra,0,112 CMS-KBR UP,44605
112 CMS-KBR,1,Kaval Byrasandra,0,112 CMS-KBR UP,44606
112-A,1,Kaval Byrasandra,0,112-A UP,16113
112-A,1,Kaval Byrasandra,0,112-A UP,16114
112-A,1,Kaval Byrasandra,0,112-A UP,16115
112-A,1,Kaval Byrasandra,0,112-A UP,16116
112-A,1,Kaval Byrasandra,0,112-A UP,16117
112-A,1,Kaval Byrasandra,0,112-A UP,16118
112-A,1,Kaval Byrasandra,0,112-A UP,16119
112-A,1,Kaval Byrasandra,0,112-A UP,16120
112-A,1,Kaval Byrasandra,0,112-A UP,16121
112-A,1,Kaval Byrasandra,0,112-A UP,16122
112-A,1,Kaval Byrasandra,0,112-A UP,16123
112-A,1,Kaval Byrasandra,0,112-A UP,16124
112-A,1,Kaval Byrasandra,0,112-A UP,16125
112-A,1,Kaval Byrasandra,0,112-A UP,16126
112-A,1,Kaval Byrasandra,0,112-A UP,16127
112-A,1,Kaval Byrasandra,0,112-A UP,16128
112-A,1,Kaval Byrasandra,0,112-A UP,16129
112-A,1,Kaval Byrasandra,0,112-A UP,16130
112-A,1,Kaval Byrasandra,0,112-A UP,16131
112-A,1,Kaval Byrasandra,0,112-A UP,16132
112-A,1,Kaval Byrasandra,0,112-A UP,16133
112-A,1,Kaval Byrasandra,0,112-A UP,16134
112-A,1,Kaval Byrasandra,0,112-A UP,16135
112-A,1,Kaval Byrasandra,0,112-A UP,16136
112-A,1,Kaval Byrasandra,0,112-A UP,16137
112-A,1,Kaval Byrasandra,0,112-A UP,16138
112-A,1,Kaval Byrasandra,0,112-A UP,16139
112-A,1,Kaval Byrasandra,0,112-A UP,16140
112-A,1,Kaval Byrasandra,0,112-A UP,16141
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16142
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16143
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16144
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16145
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16146
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16147
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16148
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16149
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16150
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16151
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16152
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16153
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16154
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16155
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16156
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16157
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16158
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16159
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16160
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16161
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16162
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16163
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16164
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16165
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16166
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16167
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16168
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16169
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16170
112-A SBS-MDG,1,Modi Garden,0,112-A SBS-MDG UP,54175
112-A SBS-MDG,1,Shivajinagara Bus Station,1,112-A SBS-MDG DOWN,54176
112A MDG-SBS,1,Shivajinagara Bus Station,0,112-A SBS-MDG DOWN,48534
114,1,KR Market,1,114 DOWN,16245
114,1,KR Market,1,114 DOWN,16246
114,1,KR Market,1,114 DOWN,16247
114,1,KR Market,1,114 DOWN,16248
114,1,KR Market,1,114 DOWN,16249
114,1,KR Market,1,114 DOWN,16250
114,1,KR Market,1,114 DOWN,16251
114,1,KR Market,1,114 DOWN,16252
114,1,KR Market,1,114 DOWN,16253
114,1,KR Market,1,114 DOWN,16254
114,1,KR Market,1,114 DOWN,16255
114,1,KR Market,1,114 DOWN,16256
114,1,KR Market,1,114 DOWN,16257
114,1,KR Market,1,114 DOWN,16258
114,1,KR Market,1,114 DOWN,16259
114,1,KR Market,1,114 DOWN,16260
114,1,KR Market,1,114 DOWN,16261
114,1,KR Market,1,114 DOWN,16262
114,1,KR Market,1,114 DOWN,16263
114,1,KR Market,1,114 DOWN,16264
114,1,KR Market,1,114 DOWN,16265
114,1,KR Market,1,114 DOWN,16266
114,1,KR Market,1,114 DOWN,16267
114,1,KR Market,1,114 DOWN,16268
114,1,KR Market,1,114 DOWN,16269
114,1,KR Market,1,114 DOWN,16270
114,1,KR Market,1,114 DOWN,16271
114,1,KR Market,1,114 DOWN,16272
114,1,KR Market,1,114 DOWN,16273
114,1,KR Market,1,114 DOWN,16274
114,1,KR Market,1,114 DOWN,16275
114,1,KR Market,1,114 DOWN,16276
114,1,KR Market,1,114 DOWN,16277
114,1,KR Market,1,114 DOWN,16278
114,1,KR Market,1,114 DOWN,16279
114,1,KR Market,1,114 DOWN,16280
114,1,Sultan palya,0,114 UP,16211
114,1,Sultan palya,0,114 UP,16212
114,1,Sultan palya,0,114 UP,16213
114,1,Sultan palya,0,114 UP,16214
114,1,Sultan palya,0,114 UP,16215
114,1,Sultan palya,0,114 UP,16216
114,1,Sultan palya,0,114 UP,16217
114,1,Sultan palya,0,114 UP,16218
114,1,Sultan palya,0,114 UP,16219
114,1,Sultan palya,0,114 UP,16220
114,1,Sultan palya,0,114 UP,16221
114,1,Sultan palya,0,114 UP,16222
114,1,Sultan palya,0,114 UP,16223
114,1,Sultan palya,0,114 UP,16224
114,1,Sultan palya,0,114 UP,16225
114,1,Sultan palya,0,114 UP,16226
114,1,Sultan palya,0,114 UP,16227
114,1,Sultan palya,0,114 UP,16228
114,1,Sultan palya,0,114 UP,16229
114,1,Sultan palya,0,114 UP,16230
114,1,Sultan palya,0,114 UP,16231
114,1,Sultan palya,0,114 UP,16232
114,1,Sultan palya,0,114 UP,16233
114,1,Sultan palya,0,114 UP,16234
114,1,Sultan palya,0,114 UP,16235
114,1,Sultan palya,0,114 UP,16236
114,1,Sultan palya,0,114 UP,16237
114,1,Sultan palya,0,114 UP,16238
114,1,Sultan palya,0,114 UP,16239
114,1,Sultan palya,0,114 UP,16240
114,1,Sultan palya,0,114 UP,16241
114,1,Sultan palya,0,114 UP,16242
114,1,Sultan palya,0,114 UP,16243
114,1,Sultan palya,0,114 UP,16244
114 SBS-MRP,1,Manorayanapalya,0,114 SBS-MRP UP,49537
114 SBS-MRP,1,Shivajinagara Bus Station,1,114 SBS-MRP DOWN,49538
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16305
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16306
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16307
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16308
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16309
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16310
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16311
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16312
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16313
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16314
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16315
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16316
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16317
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16318
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16319
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16320
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16321
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16322
114-A,1,Sultan palya,0,114-A UP,16281
114-A,1,Sultan palya,0,114-A UP,16282
114-A,1,Sultan palya,0,114-A UP,16283
114-A,1,Sultan palya,0,114-A UP,16284
114-A,1,Sultan palya,0,114-A UP,16285
114-A,1,Sultan palya,0,114-A UP,16286
114-A,1,Sultan palya,0,114-A UP,16287
114-A,1,Sultan palya,0,114-A UP,16288
114-A,1,Sultan palya,0,114-A UP,16289
114-A,1,Sultan palya,0,114-A UP,16290
114-A,1,Sultan palya,0,114-A UP,16291
114-A,1,Sultan palya,0,114-A UP,16292
114-A,1,Sultan palya,0,114-A UP,16293
114-A,1,Sultan palya,0,114-A UP,16294
114-A,1,Sultan palya,0,114-A UP,16295
114-A,1,Sultan palya,0,114-A UP,16296
114-A,1,Sultan palya,0,114-A UP,16297
114-A,1,Sultan palya,0,114-A UP,16298
114-A,1,Sultan palya,0,114-A UP,16299
114-A,1,Sultan palya,0,114-A UP,16300
114-A,1,Sultan palya,0,114-A UP,16301
114-A,1,Sultan palya,0,114-A UP,16302
114-A,1,Sultan palya,0,114-A UP,16303
114-A,1,Sultan palya,0,114-A UP,16304
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16344
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16345
